INFO train.py(98): Training Fusion Model start~
INFO train.py(163): step: 10/4600, loss_total: 5.0755, loss_in: 0.0814, loss_grad: 0.7024, ssim_loss: 0.3559, eta: 1:21:36, time: 10.6677
INFO train.py(163): step: 20/4600, loss_total: 5.0103, loss_in: 0.1056, loss_grad: 0.4222, ssim_loss: 0.3532, eta: 0:57:14, time: 4.3294
INFO train.py(163): step: 30/4600, loss_total: 5.1378, loss_in: 0.0834, loss_grad: 0.3218, ssim_loss: 0.3982, eta: 0:48:43, time: 4.1974
INFO train.py(163): step: 40/4600, loss_total: 4.4358, loss_in: 0.0890, loss_grad: 0.3508, ssim_loss: 0.3195, eta: 0:44:26, time: 4.1937
INFO train.py(163): step: 50/4600, loss_total: 3.8950, loss_in: 0.0813, loss_grad: 0.3544, ssim_loss: 0.2727, eta: 0:41:44, time: 4.1296
INFO train.py(163): step: 60/4600, loss_total: 3.9967, loss_in: 0.0567, loss_grad: 0.3265, ssim_loss: 0.3104, eta: 0:40:03, time: 4.2444
INFO train.py(163): step: 70/4600, loss_total: 4.0013, loss_in: 0.0628, loss_grad: 0.4109, ssim_loss: 0.2962, eta: 0:38:43, time: 4.1471
INFO train.py(163): step: 80/4600, loss_total: 4.3227, loss_in: 0.0395, loss_grad: 0.4409, ssim_loss: 0.3486, eta: 0:37:53, time: 4.3317
INFO train.py(163): step: 90/4600, loss_total: 3.2120, loss_in: 0.0300, loss_grad: 0.4134, ssim_loss: 0.2499, eta: 0:37:09, time: 4.2528
INFO train.py(163): step: 100/4600, loss_total: 4.7909, loss_in: 0.0361, loss_grad: 0.4020, ssim_loss: 0.4028, eta: 0:36:31, time: 4.2022
INFO train.py(163): step: 110/4600, loss_total: 3.7698, loss_in: 0.0150, loss_grad: 0.3662, ssim_loss: 0.3254, eta: 0:36:00, time: 4.2387
INFO train.py(163): step: 120/4600, loss_total: 4.0259, loss_in: 0.0296, loss_grad: 0.4324, ssim_loss: 0.3297, eta: 0:35:36, time: 4.2937
INFO train.py(163): step: 130/4600, loss_total: 4.1564, loss_in: 0.0228, loss_grad: 0.4769, ssim_loss: 0.3452, eta: 0:35:13, time: 4.2320
INFO train.py(163): step: 140/4600, loss_total: 4.5461, loss_in: 0.0360, loss_grad: 0.5014, ssim_loss: 0.3685, eta: 0:34:53, time: 4.2653
INFO train.py(163): step: 150/4600, loss_total: 4.0413, loss_in: 0.0195, loss_grad: 0.4266, ssim_loss: 0.3420, eta: 0:34:34, time: 4.2054
INFO train.py(163): step: 160/4600, loss_total: 2.5598, loss_in: 0.0197, loss_grad: 0.4428, ssim_loss: 0.1920, eta: 0:34:22, time: 4.3807
INFO train.py(163): step: 170/4600, loss_total: 3.1645, loss_in: 0.0220, loss_grad: 0.3938, ssim_loss: 0.2551, eta: 0:34:04, time: 4.1470
INFO train.py(163): step: 180/4600, loss_total: 4.2847, loss_in: 0.0176, loss_grad: 0.3600, ssim_loss: 0.3749, eta: 0:33:51, time: 4.2637
INFO train.py(163): step: 190/4600, loss_total: 3.8354, loss_in: 0.0197, loss_grad: 0.4299, ssim_loss: 0.3208, eta: 0:33:41, time: 4.3588
INFO train.py(163): step: 200/4600, loss_total: 3.3927, loss_in: 0.0192, loss_grad: 0.3996, ssim_loss: 0.2801, eta: 0:33:28, time: 4.2351
INFO train.py(163): step: 210/4600, loss_total: 4.0959, loss_in: 0.0199, loss_grad: 0.3004, ssim_loss: 0.3596, eta: 0:33:16, time: 4.1830
INFO train.py(163): step: 220/4600, loss_total: 3.5669, loss_in: 0.0139, loss_grad: 0.3727, ssim_loss: 0.3056, eta: 0:33:06, time: 4.2562
INFO train.py(163): step: 230/4600, loss_total: 4.3038, loss_in: 0.0178, loss_grad: 0.3593, ssim_loss: 0.3767, eta: 0:32:55, time: 4.2142
INFO train.py(163): step: 240/4600, loss_total: 4.2144, loss_in: 0.0268, loss_grad: 0.3789, ssim_loss: 0.3568, eta: 0:32:45, time: 4.2133
INFO train.py(163): step: 250/4600, loss_total: 2.8440, loss_in: 0.0200, loss_grad: 0.3870, ssim_loss: 0.2257, eta: 0:32:35, time: 4.1750
INFO train.py(163): step: 260/4600, loss_total: 3.7977, loss_in: 0.0129, loss_grad: 0.3364, ssim_loss: 0.3332, eta: 0:32:25, time: 4.1664
INFO train.py(163): step: 270/4600, loss_total: 3.5973, loss_in: 0.0165, loss_grad: 0.3545, ssim_loss: 0.3078, eta: 0:32:18, time: 4.3805
INFO train.py(163): step: 280/4600, loss_total: 4.0731, loss_in: 0.0181, loss_grad: 0.3228, ssim_loss: 0.3569, eta: 0:32:11, time: 4.2765
INFO train.py(163): step: 290/4600, loss_total: 3.4604, loss_in: 0.0132, loss_grad: 0.3366, ssim_loss: 0.2992, eta: 0:32:02, time: 4.1900
INFO train.py(163): step: 300/4600, loss_total: 3.8677, loss_in: 0.0104, loss_grad: 0.3141, ssim_loss: 0.3449, eta: 0:31:55, time: 4.2477
INFO train.py(163): step: 310/4600, loss_total: 2.6807, loss_in: 0.0160, loss_grad: 0.3993, ssim_loss: 0.2121, eta: 0:31:46, time: 4.1184
INFO train.py(163): step: 320/4600, loss_total: 3.5003, loss_in: 0.0205, loss_grad: 0.4822, ssim_loss: 0.2813, eta: 0:31:38, time: 4.1906
INFO train.py(163): step: 330/4600, loss_total: 3.9123, loss_in: 0.0170, loss_grad: 0.3794, ssim_loss: 0.3363, eta: 0:31:31, time: 4.2613
INFO train.py(163): step: 340/4600, loss_total: 3.7286, loss_in: 0.0170, loss_grad: 0.3088, ssim_loss: 0.3250, eta: 0:31:23, time: 4.1642
INFO train.py(163): step: 350/4600, loss_total: 3.8762, loss_in: 0.0252, loss_grad: 0.3077, ssim_loss: 0.3317, eta: 0:31:16, time: 4.1472
INFO train.py(163): step: 360/4600, loss_total: 4.0590, loss_in: 0.0162, loss_grad: 0.3586, ssim_loss: 0.3539, eta: 0:31:10, time: 4.2975
INFO train.py(163): step: 370/4600, loss_total: 2.9060, loss_in: 0.0100, loss_grad: 0.2690, ssim_loss: 0.2537, eta: 0:31:03, time: 4.2462
INFO train.py(163): step: 380/4600, loss_total: 3.5518, loss_in: 0.0127, loss_grad: 0.3592, ssim_loss: 0.3066, eta: 0:30:58, time: 4.2747
INFO train.py(163): step: 390/4600, loss_total: 3.4585, loss_in: 0.0158, loss_grad: 0.2916, ssim_loss: 0.3009, eta: 0:30:50, time: 4.1281
INFO train.py(163): step: 400/4600, loss_total: 3.0545, loss_in: 0.0196, loss_grad: 0.3881, ssim_loss: 0.2470, eta: 0:30:44, time: 4.1718
INFO train.py(163): step: 410/4600, loss_total: 3.4435, loss_in: 0.0167, loss_grad: 0.4043, ssim_loss: 0.2872, eta: 0:30:36, time: 4.1179
INFO train.py(163): step: 420/4600, loss_total: 2.9238, loss_in: 0.0102, loss_grad: 0.2708, ssim_loss: 0.2551, eta: 0:30:30, time: 4.1862
INFO train.py(163): step: 430/4600, loss_total: 3.0412, loss_in: 0.0094, loss_grad: 0.2582, ssim_loss: 0.2689, eta: 0:30:24, time: 4.2132
INFO train.py(163): step: 440/4600, loss_total: 3.2601, loss_in: 0.0125, loss_grad: 0.2629, ssim_loss: 0.2872, eta: 0:30:19, time: 4.2730
INFO train.py(163): step: 450/4600, loss_total: 3.2883, loss_in: 0.0149, loss_grad: 0.3451, ssim_loss: 0.2795, eta: 0:30:14, time: 4.3234
INFO train.py(163): step: 460/4600, loss_total: 3.1311, loss_in: 0.0179, loss_grad: 0.3153, ssim_loss: 0.2636, eta: 0:30:08, time: 4.2114
INFO train.py(163): step: 470/4600, loss_total: 3.8061, loss_in: 0.0135, loss_grad: 0.2767, ssim_loss: 0.3394, eta: 0:30:01, time: 4.0897
INFO train.py(163): step: 480/4600, loss_total: 3.6626, loss_in: 0.0105, loss_grad: 0.2835, ssim_loss: 0.3274, eta: 0:29:56, time: 4.2979
INFO train.py(163): step: 490/4600, loss_total: 3.7842, loss_in: 0.0133, loss_grad: 0.2861, ssim_loss: 0.3365, eta: 0:29:50, time: 4.1627
INFO train.py(163): step: 500/4600, loss_total: 3.0437, loss_in: 0.0141, loss_grad: 0.4033, ssim_loss: 0.2500, eta: 0:29:44, time: 4.1870
INFO train.py(163): step: 510/4600, loss_total: 3.7633, loss_in: 0.0174, loss_grad: 0.3299, ssim_loss: 0.3260, eta: 0:29:39, time: 4.2263
INFO train.py(163): step: 520/4600, loss_total: 3.0982, loss_in: 0.0114, loss_grad: 0.2755, ssim_loss: 0.2709, eta: 0:29:33, time: 4.1712
INFO train.py(163): step: 530/4600, loss_total: 4.3775, loss_in: 0.0229, loss_grad: 0.4570, ssim_loss: 0.3692, eta: 0:29:29, time: 4.3320
INFO train.py(163): step: 540/4600, loss_total: 4.2053, loss_in: 0.0149, loss_grad: 0.3077, ssim_loss: 0.3748, eta: 0:29:24, time: 4.2715
INFO train.py(163): step: 550/4600, loss_total: 3.6889, loss_in: 0.0288, loss_grad: 0.2909, ssim_loss: 0.3110, eta: 0:29:18, time: 4.1191
INFO train.py(163): step: 560/4600, loss_total: 2.9263, loss_in: 0.0142, loss_grad: 0.3228, ssim_loss: 0.2462, eta: 0:29:13, time: 4.2781
INFO train.py(163): step: 570/4600, loss_total: 3.2946, loss_in: 0.0086, loss_grad: 0.2631, ssim_loss: 0.2946, eta: 0:29:08, time: 4.2439
INFO train.py(163): step: 580/4600, loss_total: 3.8325, loss_in: 0.0110, loss_grad: 0.2807, ssim_loss: 0.3442, eta: 0:29:03, time: 4.2964
INFO train.py(163): step: 590/4600, loss_total: 3.6888, loss_in: 0.0107, loss_grad: 0.2763, ssim_loss: 0.3306, eta: 0:28:58, time: 4.1521
INFO train.py(163): step: 600/4600, loss_total: 2.5937, loss_in: 0.0133, loss_grad: 0.2866, ssim_loss: 0.2174, eta: 0:28:52, time: 4.1241
INFO train.py(163): step: 610/4600, loss_total: 3.5902, loss_in: 0.0131, loss_grad: 0.2589, ssim_loss: 0.3200, eta: 0:28:47, time: 4.2656
INFO train.py(163): step: 620/4600, loss_total: 3.7225, loss_in: 0.0121, loss_grad: 0.2998, ssim_loss: 0.3302, eta: 0:28:43, time: 4.3278
INFO train.py(163): step: 630/4600, loss_total: 3.9171, loss_in: 0.0130, loss_grad: 0.2167, ssim_loss: 0.3570, eta: 0:28:37, time: 4.1109
INFO train.py(163): step: 640/4600, loss_total: 3.9019, loss_in: 0.0102, loss_grad: 0.2281, ssim_loss: 0.3572, eta: 0:28:33, time: 4.3693
INFO train.py(163): step: 650/4600, loss_total: 2.9001, loss_in: 0.0091, loss_grad: 0.2779, ssim_loss: 0.2532, eta: 0:28:28, time: 4.2556
INFO train.py(163): step: 660/4600, loss_total: 2.8473, loss_in: 0.0164, loss_grad: 0.2221, ssim_loss: 0.2461, eta: 0:28:23, time: 4.2107
INFO train.py(163): step: 670/4600, loss_total: 3.5214, loss_in: 0.0142, loss_grad: 0.3107, ssim_loss: 0.3069, eta: 0:28:19, time: 4.2467
INFO train.py(163): step: 680/4600, loss_total: 3.4935, loss_in: 0.0117, loss_grad: 0.2692, ssim_loss: 0.3108, eta: 0:28:14, time: 4.3245
INFO train.py(163): step: 690/4600, loss_total: 2.6860, loss_in: 0.0130, loss_grad: 0.2529, ssim_loss: 0.2303, eta: 0:28:09, time: 4.0719
INFO train.py(163): step: 700/4600, loss_total: 3.6895, loss_in: 0.0102, loss_grad: 0.2573, ssim_loss: 0.3330, eta: 0:28:05, time: 4.3813
INFO train.py(163): step: 710/4600, loss_total: 3.2299, loss_in: 0.0105, loss_grad: 0.2349, ssim_loss: 0.2890, eta: 0:28:00, time: 4.3103
INFO train.py(163): step: 720/4600, loss_total: 4.1780, loss_in: 0.0115, loss_grad: 0.2449, ssim_loss: 0.3818, eta: 0:27:55, time: 4.1572
INFO train.py(163): step: 730/4600, loss_total: 4.6086, loss_in: 0.0133, loss_grad: 0.2666, ssim_loss: 0.4209, eta: 0:27:50, time: 4.1909
INFO train.py(163): step: 740/4600, loss_total: 3.5167, loss_in: 0.0141, loss_grad: 0.3645, ssim_loss: 0.3011, eta: 0:27:45, time: 4.2253
INFO train.py(163): step: 750/4600, loss_total: 2.3863, loss_in: 0.0209, loss_grad: 0.2545, ssim_loss: 0.1923, eta: 0:27:40, time: 4.1462
INFO train.py(163): step: 760/4600, loss_total: 3.0663, loss_in: 0.0097, loss_grad: 0.2577, ssim_loss: 0.2712, eta: 0:27:35, time: 4.1531
INFO train.py(163): step: 770/4600, loss_total: 3.3131, loss_in: 0.0094, loss_grad: 0.2490, ssim_loss: 0.2970, eta: 0:27:30, time: 4.2043
INFO train.py(163): step: 780/4600, loss_total: 3.5357, loss_in: 0.0150, loss_grad: 0.2822, ssim_loss: 0.3104, eta: 0:27:25, time: 4.2108
INFO train.py(163): step: 790/4600, loss_total: 2.8223, loss_in: 0.0105, loss_grad: 0.2764, ssim_loss: 0.2441, eta: 0:27:20, time: 4.1871
INFO train.py(163): step: 800/4600, loss_total: 2.9366, loss_in: 0.0168, loss_grad: 0.2981, ssim_loss: 0.2470, eta: 0:27:15, time: 4.1106
INFO train.py(163): step: 810/4600, loss_total: 3.1302, loss_in: 0.0083, loss_grad: 0.1885, ssim_loss: 0.2859, eta: 0:27:11, time: 4.2623
INFO train.py(163): step: 820/4600, loss_total: 2.8770, loss_in: 0.0100, loss_grad: 0.2309, ssim_loss: 0.2546, eta: 0:27:06, time: 4.1470
INFO train.py(163): step: 830/4600, loss_total: 4.2059, loss_in: 0.0138, loss_grad: 0.2684, ssim_loss: 0.3800, eta: 0:27:01, time: 4.2846
INFO train.py(163): step: 840/4600, loss_total: 2.6926, loss_in: 0.0131, loss_grad: 0.2756, ssim_loss: 0.2286, eta: 0:26:57, time: 4.4035
INFO train.py(163): step: 850/4600, loss_total: 3.7536, loss_in: 0.0102, loss_grad: 0.2282, ssim_loss: 0.3424, eta: 0:26:52, time: 4.1103
INFO train.py(163): step: 860/4600, loss_total: 2.9950, loss_in: 0.0133, loss_grad: 0.2773, ssim_loss: 0.2585, eta: 0:26:48, time: 4.2403
INFO train.py(163): step: 870/4600, loss_total: 3.4430, loss_in: 0.0131, loss_grad: 0.2523, ssim_loss: 0.3060, eta: 0:26:44, time: 4.3803
INFO train.py(163): step: 880/4600, loss_total: 2.5430, loss_in: 0.0228, loss_grad: 0.3059, ssim_loss: 0.2009, eta: 0:26:39, time: 4.0981
INFO train.py(163): step: 890/4600, loss_total: 2.7095, loss_in: 0.0141, loss_grad: 0.2669, ssim_loss: 0.2301, eta: 0:26:33, time: 4.0062
INFO train.py(163): step: 900/4600, loss_total: 2.8571, loss_in: 0.0090, loss_grad: 0.2196, ssim_loss: 0.2548, eta: 0:26:29, time: 4.2575
INFO train.py(163): step: 910/4600, loss_total: 3.3150, loss_in: 0.0111, loss_grad: 0.2147, ssim_loss: 0.2989, eta: 0:26:24, time: 4.2383
INFO train.py(163): step: 920/4600, loss_total: 3.4864, loss_in: 0.0063, loss_grad: 0.2261, ssim_loss: 0.3198, eta: 0:26:19, time: 4.1930
INFO train.py(163): step: 930/4600, loss_total: 2.8430, loss_in: 0.0074, loss_grad: 0.1836, ssim_loss: 0.2586, eta: 0:26:14, time: 4.1270
INFO train.py(163): step: 940/4600, loss_total: 3.2302, loss_in: 0.0128, loss_grad: 0.2406, ssim_loss: 0.2861, eta: 0:26:09, time: 4.0502
INFO train.py(163): step: 950/4600, loss_total: 3.7218, loss_in: 0.0135, loss_grad: 0.2202, ssim_loss: 0.3366, eta: 0:26:05, time: 4.3137
INFO train.py(163): step: 960/4600, loss_total: 2.4828, loss_in: 0.0104, loss_grad: 0.2723, ssim_loss: 0.2107, eta: 0:26:01, time: 4.3149
INFO train.py(163): step: 970/4600, loss_total: 2.2674, loss_in: 0.0103, loss_grad: 0.2417, ssim_loss: 0.1923, eta: 0:25:56, time: 4.2063
INFO train.py(163): step: 980/4600, loss_total: 3.2708, loss_in: 0.0097, loss_grad: 0.2224, ssim_loss: 0.2952, eta: 0:25:51, time: 4.0928
INFO train.py(163): step: 990/4600, loss_total: 3.6810, loss_in: 0.0106, loss_grad: 0.2597, ssim_loss: 0.3316, eta: 0:25:47, time: 4.3530
INFO train.py(163): step: 1000/4600, loss_total: 4.1751, loss_in: 0.0091, loss_grad: 0.2384, ssim_loss: 0.3846, eta: 0:25:43, time: 4.4489
INFO train.py(163): step: 1010/4600, loss_total: 3.3554, loss_in: 0.0106, loss_grad: 0.2045, ssim_loss: 0.3045, eta: 0:25:38, time: 4.0750
INFO train.py(163): step: 1020/4600, loss_total: 3.4798, loss_in: 0.0078, loss_grad: 0.1906, ssim_loss: 0.3212, eta: 0:25:34, time: 4.3168
INFO train.py(163): step: 1030/4600, loss_total: 2.8725, loss_in: 0.0047, loss_grad: 0.2262, ssim_loss: 0.2599, eta: 0:25:31, time: 4.4450
INFO train.py(163): step: 1040/4600, loss_total: 2.9982, loss_in: 0.0160, loss_grad: 0.2897, ssim_loss: 0.2549, eta: 0:25:26, time: 4.1504
INFO train.py(163): step: 1050/4600, loss_total: 2.8833, loss_in: 0.0180, loss_grad: 0.3175, ssim_loss: 0.2386, eta: 0:25:21, time: 4.2160
INFO train.py(163): step: 1060/4600, loss_total: 3.3918, loss_in: 0.0126, loss_grad: 0.2234, ssim_loss: 0.3043, eta: 0:25:17, time: 4.2994
INFO train.py(163): step: 1070/4600, loss_total: 3.2258, loss_in: 0.0169, loss_grad: 0.2057, ssim_loss: 0.2851, eta: 0:25:12, time: 4.2223
INFO train.py(163): step: 1080/4600, loss_total: 3.3377, loss_in: 0.0132, loss_grad: 0.2244, ssim_loss: 0.2982, eta: 0:25:08, time: 4.3544
INFO train.py(163): step: 1090/4600, loss_total: 2.8209, loss_in: 0.0088, loss_grad: 0.2889, ssim_loss: 0.2444, eta: 0:25:04, time: 4.1174
INFO train.py(163): step: 1100/4600, loss_total: 3.9815, loss_in: 0.0101, loss_grad: 0.2716, ssim_loss: 0.3609, eta: 0:24:59, time: 4.1943
INFO train.py(163): step: 1110/4600, loss_total: 3.0102, loss_in: 0.0105, loss_grad: 0.2799, ssim_loss: 0.2626, eta: 0:24:54, time: 4.1124
INFO train.py(163): step: 1120/4600, loss_total: 4.0501, loss_in: 0.0099, loss_grad: 0.2779, ssim_loss: 0.3674, eta: 0:24:49, time: 4.1000
INFO train.py(163): step: 1130/4600, loss_total: 3.5091, loss_in: 0.0085, loss_grad: 0.2201, ssim_loss: 0.3204, eta: 0:24:45, time: 4.2330
INFO train.py(163): step: 1140/4600, loss_total: 2.8748, loss_in: 0.0099, loss_grad: 0.2412, ssim_loss: 0.2534, eta: 0:24:40, time: 4.1977
INFO train.py(163): step: 1150/4600, loss_total: 3.7857, loss_in: 0.0094, loss_grad: 0.2127, ssim_loss: 0.3479, eta: 0:24:36, time: 4.3630
INFO train.py(163): step: 1160/4600, loss_total: 3.5542, loss_in: 0.0065, loss_grad: 0.2226, ssim_loss: 0.3267, eta: 0:24:32, time: 4.1638
