INFO train.py(87): Loaded previous best model from: model_last/my_cross/fusion_model.pth
INFO train.py(109): Training Fusion Model start~
INFO train.py(174): step: 10/3830, loss_total: 25.1544, loss_in: 0.0094, loss_grad: 0.1685, ssim_loss: 0.2489, eta: 1:00:23, time: 9.4846
INFO train.py(174): step: 20/3830, loss_total: 30.4738, loss_in: 0.0199, loss_grad: 0.1479, ssim_loss: 0.3013, eta: 0:44:14, time: 4.4505
INFO train.py(174): step: 30/3830, loss_total: 28.1242, loss_in: 0.0173, loss_grad: 0.1841, ssim_loss: 0.2777, eta: 0:38:34, time: 4.3381
INFO train.py(174): step: 40/3830, loss_total: 29.4299, loss_in: 0.0144, loss_grad: 0.1427, ssim_loss: 0.2914, eta: 0:35:34, time: 4.2562
INFO train.py(174): step: 50/3830, loss_total: 26.6107, loss_in: 0.0131, loss_grad: 0.1598, ssim_loss: 0.2632, eta: 0:33:34, time: 4.1189
INFO train.py(174): step: 60/3830, loss_total: 31.9533, loss_in: 0.0167, loss_grad: 0.1466, ssim_loss: 0.3164, eta: 0:32:21, time: 4.2555
INFO train.py(174): step: 70/3830, loss_total: 25.5191, loss_in: 0.0123, loss_grad: 0.1443, ssim_loss: 0.2525, eta: 0:31:27, time: 4.2384
INFO train.py(174): step: 80/3830, loss_total: 26.9426, loss_in: 0.0137, loss_grad: 0.1668, ssim_loss: 0.2664, eta: 0:30:51, time: 4.3536
INFO train.py(174): step: 90/3830, loss_total: 27.0928, loss_in: 0.0178, loss_grad: 0.1843, ssim_loss: 0.2673, eta: 0:30:23, time: 4.3797
INFO train.py(174): step: 100/3830, loss_total: 22.1377, loss_in: 0.0204, loss_grad: 0.1576, ssim_loss: 0.2178, eta: 0:29:57, time: 4.3275
INFO train.py(174): step: 110/3830, loss_total: 32.0462, loss_in: 0.0173, loss_grad: 0.1542, ssim_loss: 0.3172, eta: 0:29:41, time: 4.4874
INFO train.py(174): step: 120/3830, loss_total: 25.8809, loss_in: 0.0184, loss_grad: 0.1610, ssim_loss: 0.2554, eta: 0:29:22, time: 4.3203
INFO train.py(174): step: 130/3830, loss_total: 32.7114, loss_in: 0.0136, loss_grad: 0.1322, ssim_loss: 0.3244, eta: 0:29:05, time: 4.3156
INFO train.py(174): step: 140/3830, loss_total: 24.5256, loss_in: 0.0211, loss_grad: 0.1735, ssim_loss: 0.2414, eta: 0:28:51, time: 4.3628
INFO train.py(174): step: 150/3830, loss_total: 28.5162, loss_in: 0.0168, loss_grad: 0.1448, ssim_loss: 0.2820, eta: 0:28:36, time: 4.2821
INFO train.py(174): step: 160/3830, loss_total: 29.1255, loss_in: 0.0221, loss_grad: 0.1986, ssim_loss: 0.2871, eta: 0:28:26, time: 4.4192
INFO train.py(174): step: 170/3830, loss_total: 24.1929, loss_in: 0.0160, loss_grad: 0.1709, ssim_loss: 0.2386, eta: 0:28:14, time: 4.3069
INFO train.py(174): step: 180/3830, loss_total: 27.4418, loss_in: 0.0155, loss_grad: 0.1735, ssim_loss: 0.2711, eta: 0:28:01, time: 4.2235
INFO train.py(174): step: 190/3830, loss_total: 32.8877, loss_in: 0.0134, loss_grad: 0.1674, ssim_loss: 0.3259, eta: 0:27:52, time: 4.3646
INFO train.py(174): step: 200/3830, loss_total: 28.3263, loss_in: 0.0179, loss_grad: 0.1565, ssim_loss: 0.2799, eta: 0:27:41, time: 4.2369
INFO train.py(174): step: 210/3830, loss_total: 27.3374, loss_in: 0.0174, loss_grad: 0.1500, ssim_loss: 0.2701, eta: 0:27:34, time: 4.4499
INFO train.py(174): step: 220/3830, loss_total: 26.4543, loss_in: 0.0139, loss_grad: 0.1525, ssim_loss: 0.2616, eta: 0:27:23, time: 4.1636
INFO train.py(174): step: 230/3830, loss_total: 24.7044, loss_in: 0.0175, loss_grad: 0.1822, ssim_loss: 0.2435, eta: 0:27:16, time: 4.4119
INFO train.py(174): step: 240/3830, loss_total: 26.7812, loss_in: 0.0183, loss_grad: 0.1647, ssim_loss: 0.2643, eta: 0:27:05, time: 4.1522
INFO train.py(174): step: 250/3830, loss_total: 28.3150, loss_in: 0.0216, loss_grad: 0.1659, ssim_loss: 0.2793, eta: 0:26:59, time: 4.4257
INFO train.py(174): step: 260/3830, loss_total: 26.3722, loss_in: 0.0239, loss_grad: 0.1817, ssim_loss: 0.2595, eta: 0:26:55, time: 4.5265
INFO train.py(174): step: 270/3830, loss_total: 24.7968, loss_in: 0.0176, loss_grad: 0.1586, ssim_loss: 0.2446, eta: 0:26:50, time: 4.4640
INFO train.py(174): step: 280/3830, loss_total: 25.7462, loss_in: 0.0161, loss_grad: 0.1489, ssim_loss: 0.2544, eta: 0:26:47, time: 4.6622
INFO train.py(174): step: 290/3830, loss_total: 29.2362, loss_in: 0.0201, loss_grad: 0.1745, ssim_loss: 0.2886, eta: 0:26:39, time: 4.2485
INFO train.py(174): step: 300/3830, loss_total: 28.3149, loss_in: 0.0189, loss_grad: 0.1726, ssim_loss: 0.2795, eta: 0:26:31, time: 4.2211
INFO train.py(174): step: 310/3830, loss_total: 30.0076, loss_in: 0.0188, loss_grad: 0.1562, ssim_loss: 0.2966, eta: 0:26:25, time: 4.4220
INFO train.py(174): step: 320/3830, loss_total: 26.1539, loss_in: 0.0194, loss_grad: 0.1833, ssim_loss: 0.2578, eta: 0:26:18, time: 4.2544
INFO train.py(174): step: 330/3830, loss_total: 24.1604, loss_in: 0.0150, loss_grad: 0.1391, ssim_loss: 0.2387, eta: 0:26:11, time: 4.2781
INFO train.py(174): step: 340/3830, loss_total: 28.3960, loss_in: 0.0296, loss_grad: 0.1802, ssim_loss: 0.2792, eta: 0:26:07, time: 4.4905
INFO train.py(174): step: 350/3830, loss_total: 27.4027, loss_in: 0.0199, loss_grad: 0.1721, ssim_loss: 0.2703, eta: 0:26:03, time: 4.5387
INFO train.py(174): step: 360/3830, loss_total: 27.1532, loss_in: 0.0188, loss_grad: 0.1611, ssim_loss: 0.2680, eta: 0:25:55, time: 4.1903
INFO train.py(174): step: 370/3830, loss_total: 27.3247, loss_in: 0.0202, loss_grad: 0.1783, ssim_loss: 0.2694, eta: 0:25:48, time: 4.1829
INFO train.py(174): step: 380/3830, loss_total: 22.8513, loss_in: 0.0228, loss_grad: 0.1653, ssim_loss: 0.2246, eta: 0:25:43, time: 4.4064
INFO train.py(174): step: 390/3830, loss_total: 23.4806, loss_in: 0.0184, loss_grad: 0.1641, ssim_loss: 0.2313, eta: 0:25:40, time: 4.6744
INFO train.py(174): step: 400/3830, loss_total: 26.0294, loss_in: 0.0184, loss_grad: 0.1583, ssim_loss: 0.2569, eta: 0:25:32, time: 4.0704
INFO train.py(174): step: 410/3830, loss_total: 26.3425, loss_in: 0.0163, loss_grad: 0.1726, ssim_loss: 0.2601, eta: 0:25:28, time: 4.4310
INFO train.py(174): step: 420/3830, loss_total: 25.8238, loss_in: 0.0220, loss_grad: 0.1768, ssim_loss: 0.2543, eta: 0:25:23, time: 4.4304
INFO train.py(174): step: 430/3830, loss_total: 29.8585, loss_in: 0.0187, loss_grad: 0.1669, ssim_loss: 0.2950, eta: 0:25:19, time: 4.6129
INFO train.py(174): step: 440/3830, loss_total: 31.6997, loss_in: 0.0203, loss_grad: 0.1841, ssim_loss: 0.3131, eta: 0:25:14, time: 4.2981
INFO train.py(174): step: 450/3830, loss_total: 27.6829, loss_in: 0.0216, loss_grad: 0.1823, ssim_loss: 0.2728, eta: 0:25:09, time: 4.4515
INFO train.py(174): step: 460/3830, loss_total: 24.7196, loss_in: 0.0214, loss_grad: 0.1601, ssim_loss: 0.2435, eta: 0:25:05, time: 4.5176
INFO train.py(174): step: 470/3830, loss_total: 31.4862, loss_in: 0.0238, loss_grad: 0.1900, ssim_loss: 0.3106, eta: 0:25:00, time: 4.4235
INFO train.py(174): step: 480/3830, loss_total: 27.1069, loss_in: 0.0230, loss_grad: 0.1617, ssim_loss: 0.2672, eta: 0:24:55, time: 4.4227
INFO train.py(174): step: 490/3830, loss_total: 24.4618, loss_in: 0.0181, loss_grad: 0.1515, ssim_loss: 0.2413, eta: 0:24:52, time: 4.6222
INFO train.py(174): step: 500/3830, loss_total: 25.4385, loss_in: 0.0183, loss_grad: 0.1618, ssim_loss: 0.2509, eta: 0:24:46, time: 4.2769
INFO train.py(174): step: 510/3830, loss_total: 25.4773, loss_in: 0.0194, loss_grad: 0.1596, ssim_loss: 0.2512, eta: 0:24:40, time: 4.1485
